project,bug,bug-introducing_changes,days
Hadoop Common,HADOOP-4408,1,0
Hadoop Common,HADOOP-4410,3,433
Hadoop Common,HADOOP-442,10,703
Hadoop Common,HADOOP-4422,4,540
Hadoop Common,HADOOP-4423,7,259
Hadoop Common,HADOOP-4429,1,0
Hadoop Common,HADOOP-4430,10,797
Hadoop Common,HADOOP-4439,5,521
Hadoop Common,HADOOP-4445,3,77
Hadoop Common,HADOOP-4446,2,7
Hadoop Common,HADOOP-4449,4,113
Hadoop Common,HADOOP-4457,1,0
Hadoop Common,HADOOP-4466,3,702
Hadoop Common,HADOOP-4467,1,0
Hadoop Common,HADOOP-447,1,0
Hadoop Common,HADOOP-4471,3,39
Hadoop Common,HADOOP-4483,2,427
Hadoop Common,HADOOP-4499,5,463
Hadoop Common,HADOOP-4500,2,346
Hadoop Common,HADOOP-4508,4,1241
Hadoop Common,HADOOP-4510,1,0
Hadoop Common,HADOOP-4513,7,62
Hadoop Common,HADOOP-4517,5,253
Hadoop Common,HADOOP-4525,1,0
Hadoop Common,HADOOP-453,1,0
Hadoop Common,HADOOP-4530,5,625
Hadoop Common,HADOOP-4533,4,362
Hadoop Common,HADOOP-455,1,0
Hadoop Common,HADOOP-4552,2,112
Hadoop Common,HADOOP-4556,3,138
Hadoop Common,HADOOP-4558,1,0
Hadoop Common,HADOOP-4576,2,70
Hadoop Common,HADOOP-4583,6,345
Hadoop Common,HADOOP-4584,24,1408
Hadoop Common,HADOOP-4587,1,0
Hadoop Common,HADOOP-4589,11,860
Hadoop Common,HADOOP-4595,11,1309
Hadoop Common,HADOOP-4597,1,0
Hadoop Common,HADOOP-4598,3,559
Hadoop Common,HADOOP-460,1,0
Hadoop Common,HADOOP-4608,2,562
Hadoop Common,HADOOP-4610,5,304
Hadoop Common,HADOOP-4614,5,710
Hadoop Common,HADOOP-462,11,568
Hadoop Common,HADOOP-4620,3,279
Hadoop Common,HADOOP-4623,5,359
Hadoop Common,HADOOP-4638,1,0
Hadoop Common,HADOOP-4643,4,137
Hadoop Common,HADOOP-4650,1,0
Hadoop Common,HADOOP-4655,1,0
Hadoop Common,HADOOP-4659,5,804
Hadoop Common,HADOOP-4669,1,0
Hadoop Common,HADOOP-4671,5,260
Hadoop Common,HADOOP-4674,3,135
Hadoop Common,HADOOP-4677,1,0
Hadoop Common,HADOOP-4679,4,485
Hadoop Common,HADOOP-4683,16,534
Hadoop Common,HADOOP-4691,1,0
Hadoop Common,HADOOP-4692,1,0
Hadoop Common,HADOOP-4695,2,31
Hadoop Common,HADOOP-4697,1,0
Hadoop Common,HADOOP-4702,5,596
Hadoop Common,HADOOP-4703,2,37
Hadoop Common,HADOOP-4704,15,736
Hadoop Common,HADOOP-4706,4,96
Hadoop Common,HADOOP-4709,3,79
Hadoop Common,HADOOP-4714,6,126
Hadoop Common,HADOOP-4716,1,0
Hadoop Common,HADOOP-4717,3,499
Hadoop Common,HADOOP-4726,1,0
Hadoop Common,HADOOP-473,1,0
Hadoop Common,HADOOP-4731,1,0
Hadoop Common,HADOOP-4732,2,25
Hadoop Common,HADOOP-4734,1,0
Hadoop Common,HADOOP-4737,15,1211
Hadoop Common,HADOOP-4742,1,0
Hadoop Common,HADOOP-4744,4,209
Hadoop Common,HADOOP-4746,4,353
Hadoop Common,HADOOP-4759,73,1430
Hadoop Common,HADOOP-476,6,180
Hadoop Common,HADOOP-4760,9,789
Hadoop Common,HADOOP-477,1,0
Hadoop Common,HADOOP-4774,1,0
Hadoop Common,HADOOP-4779,33,1393
Hadoop Common,HADOOP-4780,3,790
Hadoop Common,HADOOP-4783,3,196
Hadoop Common,HADOOP-4785,3,1374
Hadoop Common,HADOOP-4795,8,333
Hadoop Common,HADOOP-4797,2,68
Hadoop Common,HADOOP-4805,2,114
Hadoop Common,HADOOP-4806,3,44
Hadoop Common,HADOOP-4810,6,290
Hadoop Common,HADOOP-4818,1,0
Hadoop Common,HADOOP-482,6,209
Hadoop Common,HADOOP-4820,5,603
Hadoop Common,HADOOP-4830,1,0
Hadoop Common,HADOOP-4836,2,757
Hadoop Common,HADOOP-4845,7,649
Hadoop Common,HADOOP-4847,3,787
Hadoop Common,HADOOP-4854,2,82
Hadoop Common,HADOOP-4855,1,0
Hadoop Common,HADOOP-4862,1,0
Hadoop Common,HADOOP-4864,1,0
Hadoop Common,HADOOP-4869,6,875
Hadoop Common,HADOOP-4873,1,0
Hadoop Common,HADOOP-4874,1,0
Hadoop Common,HADOOP-4876,1,0
Hadoop Common,HADOOP-4879,1,0
Hadoop Common,HADOOP-4904,4,316
Hadoop Common,HADOOP-4906,4,481
Hadoop Common,HADOOP-4910,4,322
Hadoop Common,HADOOP-4918,1,0
Hadoop Common,HADOOP-4924,3,817
Hadoop Common,HADOOP-4925,3,119
Hadoop Common,HADOOP-4933,1,0
Hadoop Common,HADOOP-4935,1,0
Hadoop Common,HADOOP-4943,1,0
Hadoop Common,HADOOP-4947,2,114
Hadoop Common,HADOOP-4951,6,218
Hadoop Common,HADOOP-4955,1,0
Hadoop Common,HADOOP-4956,1,0
Hadoop Common,HADOOP-4959,1,0
Hadoop Common,HADOOP-4960,1,0
Hadoop Common,HADOOP-4961,4,0
Hadoop Common,HADOOP-4965,2,0
Hadoop Common,HADOOP-4967,1,0
Hadoop Common,HADOOP-4971,1,0
Hadoop Common,HADOOP-4975,1,0
Hadoop Common,HADOOP-4977,8,118
Hadoop Common,HADOOP-4979,3,82
Hadoop Common,HADOOP-4983,1,0
Hadoop Common,HADOOP-4985,14,1283
Hadoop Common,HADOOP-4988,4,118
Hadoop Common,HADOOP-4993,3,114
Hadoop Common,HADOOP-4997,2,414
Hadoop Common,HADOOP-4999,2,395
Hadoop Common,HADOOP-5002,1,0
Hadoop Common,HADOOP-5009,13,780
Hadoop Common,HADOOP-501,2,122
Hadoop Common,HADOOP-5017,10,359
Hadoop Common,HADOOP-5039,1,0
Hadoop Common,HADOOP-5048,6,125
Hadoop Common,HADOOP-5051,2,14
Hadoop Common,HADOOP-5057,3,83
Hadoop Common,HADOOP-5065,1,0
Hadoop Common,HADOOP-5067,2,431
Hadoop Common,HADOOP-507,2,78
Hadoop Common,HADOOP-5070,2,481
Hadoop Common,HADOOP-5075,3,132
Hadoop Common,HADOOP-5077,1,0
Hadoop Common,HADOOP-5079,1,0
Hadoop Common,HADOOP-508,1,0
Hadoop Common,HADOOP-5085,1,0
Hadoop Common,HADOOP-5087,3,148
Hadoop Common,HADOOP-5100,1,0
Hadoop Common,HADOOP-5103,3,208
Hadoop Common,HADOOP-5111,1,0
Hadoop Common,HADOOP-513,5,61
Hadoop Common,HADOOP-5134,2,3
Hadoop Common,HADOOP-5138,3,148
Hadoop Common,HADOOP-5139,1,0
Hadoop Common,HADOOP-514,2,166
Hadoop Common,HADOOP-5142,1,0
Hadoop Common,HADOOP-5145,3,294
Hadoop Common,HADOOP-5146,1,0
Hadoop Common,HADOOP-5149,2,30
Hadoop Common,HADOOP-5154,3,173
Hadoop Common,HADOOP-5156,3,165
Hadoop Common,HADOOP-5166,1,0
Hadoop Common,HADOOP-517,2,53
Hadoop Common,HADOOP-5191,2,191
Hadoop Common,HADOOP-5192,7,440
Hadoop Common,HADOOP-5193,3,336
Hadoop Common,HADOOP-5194,5,1436
Hadoop Common,HADOOP-5198,2,54
Hadoop Common,HADOOP-52,10,385
Hadoop Common,HADOOP-5203,2,611
Hadoop Common,HADOOP-5206,3,106
Hadoop Common,HADOOP-521,2,61
Hadoop Common,HADOOP-5210,1,0
Hadoop Common,HADOOP-5212,23,1441
Hadoop Common,HADOOP-5214,4,137
Hadoop Common,HADOOP-5219,1,0
Hadoop Common,HADOOP-5224,2,185
Hadoop Common,HADOOP-5225,2,414
Hadoop Common,HADOOP-5227,3,342
Hadoop Common,HADOOP-5228,1,0
Hadoop Common,HADOOP-523,3,7
Hadoop Common,HADOOP-5231,2,0
Hadoop Common,HADOOP-5233,12,681
Hadoop Common,HADOOP-5241,2,14
Hadoop Common,HADOOP-5247,7,548
Hadoop Common,HADOOP-5254,1,0
Hadoop Common,HADOOP-5255,1,0
Hadoop Common,HADOOP-5259,1,0
Hadoop Common,HADOOP-526,1,0
Hadoop Common,HADOOP-5269,6,660
Hadoop Common,HADOOP-5272,5,571
Hadoop Common,HADOOP-5274,1,0
Hadoop Common,HADOOP-5281,1,0
Hadoop Common,HADOOP-5282,6,660
Hadoop Common,HADOOP-5285,20,1436
Hadoop Common,HADOOP-529,1,0
Hadoop Common,HADOOP-5298,2,77
Hadoop Common,HADOOP-530,2,544
Hadoop Common,HADOOP-5300,4,384
Hadoop Common,HADOOP-5301,1,0
Hadoop Common,HADOOP-5302,4,164
Hadoop Common,HADOOP-5306,1,0
Hadoop Common,HADOOP-5307,6,917
Hadoop Common,HADOOP-5308,2,114
Hadoop Common,HADOOP-5313,1,0
Hadoop Common,HADOOP-5314,13,961
Hadoop Common,HADOOP-532,2,544
Hadoop Common,HADOOP-5322,3,287
Hadoop Common,HADOOP-5326,1,0
Hadoop Common,HADOOP-5327,12,602
Hadoop Common,HADOOP-5328,3,197
Hadoop Common,HADOOP-5337,9,819
Hadoop Common,HADOOP-5338,5,832
Hadoop Common,HADOOP-534,2,555
Hadoop Common,HADOOP-5347,1,0
Hadoop Common,HADOOP-5349,1,0
Hadoop Common,HADOOP-5351,3,0
Hadoop Common,HADOOP-536,1,0
Hadoop Common,HADOOP-5374,4,173
Hadoop Common,HADOOP-5376,3,0
Hadoop Common,HADOOP-5382,17,1385
Hadoop Common,HADOOP-5384,4,312
Hadoop Common,HADOOP-5392,8,994
Hadoop Common,HADOOP-5394,10,1133
Hadoop Common,HADOOP-5401,1,0
Hadoop Common,HADOOP-5412,1,0
Hadoop Common,HADOOP-5414,4,535
Hadoop Common,HADOOP-5417,1,0
Hadoop Common,HADOOP-5420,3,81
Hadoop Common,HADOOP-5432,2,14
Hadoop Common,HADOOP-5440,1,0
Hadoop Common,HADOOP-5446,1,0
Hadoop Common,HADOOP-5449,3,196
Hadoop Common,HADOOP-545,1,0
Hadoop Common,HADOOP-5456,1,0
Hadoop Common,HADOOP-5459,1,0
Hadoop Common,HADOOP-5463,2,111
Hadoop Common,HADOOP-5464,4,2588
Hadoop Common,HADOOP-5465,5,485
Hadoop Common,HADOOP-547,1,0
Hadoop Common,HADOOP-5471,3,139
Hadoop Common,HADOOP-5472,1,0
Hadoop Common,HADOOP-5473,3,307
Hadoop Common,HADOOP-5476,2,838
Hadoop Common,HADOOP-5479,3,75
Hadoop Common,HADOOP-5483,1,0
Hadoop Common,HADOOP-5488,33,2193
Hadoop Common,HADOOP-549,4,221
Hadoop Common,HADOOP-5490,3,235
Hadoop Common,HADOOP-5493,1,0
Hadoop Common,HADOOP-550,5,127
Hadoop Common,HADOOP-5505,1,0
Hadoop Common,HADOOP-5507,1,0
Hadoop Common,HADOOP-5516,6,149
Hadoop Common,HADOOP-552,3,33
Hadoop Common,HADOOP-553,4,503
Hadoop Common,HADOOP-5533,5,204
Hadoop Common,HADOOP-5534,3,180
Hadoop Common,HADOOP-5539,4,250
Hadoop Common,HADOOP-554,1,0
Hadoop Common,HADOOP-5548,6,198
Hadoop Common,HADOOP-5549,1,0
Hadoop Common,HADOOP-5551,1,0
Hadoop Common,HADOOP-5554,3,221
Hadoop Common,HADOOP-5571,1,0
Hadoop Common,HADOOP-5576,4,1276
Hadoop Common,HADOOP-5577,16,1471
Hadoop Common,HADOOP-5581,1,0
Hadoop Common,HADOOP-5582,1,0
Hadoop Common,HADOOP-5585,16,1494
Hadoop Common,HADOOP-5588,1,0
Hadoop Common,HADOOP-5605,3,66
Hadoop Common,HADOOP-5607,3,204
Hadoop Common,HADOOP-561,3,194
Hadoop Common,HADOOP-5623,2,556
Hadoop Common,HADOOP-563,7,568
Hadoop Common,HADOOP-5635,9,880
Hadoop Common,HADOOP-5636,3,121
Hadoop Common,HADOOP-564,6,217
Hadoop Common,HADOOP-5641,3,36
Hadoop Common,HADOOP-5644,8,259
Hadoop Common,HADOOP-5646,1,0
Hadoop Common,HADOOP-5650,4,358
Hadoop Common,HADOOP-5652,2,75
Hadoop Common,HADOOP-5661,32,1506
Hadoop Common,HADOOP-5671,1,0
Hadoop Common,HADOOP-5679,20,1380
Hadoop Common,HADOOP-568,3,562
Hadoop Common,HADOOP-5688,1,0
Hadoop Common,HADOOP-5691,1,0
Hadoop Common,HADOOP-5709,2,489
Hadoop Common,HADOOP-5710,5,518
Hadoop Common,HADOOP-5711,3,267
Hadoop Common,HADOOP-5718,5,118
Hadoop Common,HADOOP-5719,1,0
Hadoop Common,HADOOP-5728,1,0
Hadoop Common,HADOOP-5734,1,0
Hadoop Common,HADOOP-5737,26,1855
Hadoop Common,HADOOP-5738,5,701
Hadoop Common,HADOOP-5759,2,0
Hadoop Common,HADOOP-5762,2,342
Hadoop Common,HADOOP-5780,3,496
Hadoop Common,HADOOP-5782,1,0
Hadoop Common,HADOOP-5801,1,0
Hadoop Common,HADOOP-5808,13,978
Hadoop Common,HADOOP-5809,1,0
Hadoop Common,HADOOP-581,6,311
Hadoop Common,HADOOP-5816,1,0
Hadoop Common,HADOOP-5818,8,428
Hadoop Common,HADOOP-5820,3,936
Hadoop Common,HADOOP-5823,11,981
Hadoop Common,HADOOP-5824,4,123
Hadoop Common,HADOOP-5828,1,0
Hadoop Common,HADOOP-5829,6,1017
Hadoop Common,HADOOP-5835,18,1400
Hadoop Common,HADOOP-5836,4,352
Hadoop Common,HADOOP-5841,8,558
Hadoop Common,HADOOP-5842,2,158
Hadoop Common,HADOOP-5850,19,679
Hadoop Common,HADOOP-5853,1,0
Hadoop Common,HADOOP-5856,2,118
Hadoop Common,HADOOP-5859,42,1536
Hadoop Common,HADOOP-5861,1,0
Hadoop Common,HADOOP-5864,7,800
Hadoop Common,HADOOP-5866,6,1018
Hadoop Common,HADOOP-5869,2,0
Hadoop Common,HADOOP-5877,1,0
Hadoop Common,HADOOP-588,3,180
Hadoop Common,HADOOP-5881,24,763
Hadoop Common,HADOOP-5882,2,167
Hadoop Common,HADOOP-5883,7,259
Hadoop Common,HADOOP-5884,13,256
Hadoop Common,HADOOP-5891,1,0
Hadoop Common,HADOOP-5895,2,56
Hadoop Common,HADOOP-5899,1,0
Hadoop Common,HADOOP-5901,5,1098
Hadoop Common,HADOOP-5908,4,252
Hadoop Common,HADOOP-592,3,583
Hadoop Common,HADOOP-5921,5,572
Hadoop Common,HADOOP-5924,4,296
Hadoop Common,HADOOP-593,4,581
Hadoop Common,HADOOP-5932,3,174
Hadoop Common,HADOOP-5937,1,0
Hadoop Common,HADOOP-5953,1,0
Hadoop Common,HADOOP-5954,1,0
Hadoop Common,HADOOP-5958,5,1459
Hadoop Common,HADOOP-5963,1,0
Hadoop Common,HADOOP-597,1,0
Hadoop Common,HADOOP-598,2,375
Hadoop Common,HADOOP-5980,1,0
Hadoop Common,HADOOP-5981,4,2054
Hadoop Common,HADOOP-599,3,568
Hadoop Common,HADOOP-600,3,428
Hadoop Common,HADOOP-6004,2,236
Hadoop Common,HADOOP-6009,1,0
Hadoop Common,HADOOP-6017,6,219
Hadoop Common,HADOOP-6031,1,0
Hadoop Common,HADOOP-604,3,553
Hadoop Common,HADOOP-607,4,87
Hadoop Common,HADOOP-6079,2,524
Hadoop Common,HADOOP-6097,1,0
Hadoop Common,HADOOP-610,34,575
Hadoop Common,HADOOP-6114,1,0
Hadoop Common,HADOOP-6132,6,1364
Hadoop Common,HADOOP-6138,3,304
Hadoop Common,HADOOP-6139,1,0
Hadoop Common,HADOOP-6145,2,301
Hadoop Common,HADOOP-6151,2,27
Hadoop Common,HADOOP-6169,1,0
Hadoop Common,HADOOP-6180,4,390
Hadoop Common,HADOOP-6184,2,837
Hadoop Common,HADOOP-6192,1,0
Hadoop Common,HADOOP-6215,2,91
Hadoop Common,HADOOP-6227,2,712
Hadoop Common,HADOOP-6229,1,0
Hadoop Common,HADOOP-6234,3,407
Hadoop Common,HADOOP-624,1,0
Hadoop Common,HADOOP-6240,2,556
Hadoop Common,HADOOP-6243,2,1311
Hadoop Common,HADOOP-6254,2,23
Hadoop Common,HADOOP-6269,3,1311
Hadoop Common,HADOOP-627,2,79
Hadoop Common,HADOOP-628,6,658
Hadoop Common,HADOOP-6283,2,78
Hadoop Common,HADOOP-6285,1,0
Hadoop Common,HADOOP-6286,2,0
Hadoop Common,HADOOP-629,1,0
Hadoop Common,HADOOP-6293,2,252
Hadoop Common,HADOOP-6314,1,0
Hadoop Common,HADOOP-6315,1,0
Hadoop Common,HADOOP-633,9,554
Hadoop Common,HADOOP-6334,9,972
Hadoop Common,HADOOP-6344,1,0
Hadoop Common,HADOOP-637,3,111
Hadoop Common,HADOOP-6375,3,822
Hadoop Common,HADOOP-638,1,0
Hadoop Common,HADOOP-6386,2,59
Hadoop Common,HADOOP-639,13,640
Hadoop Common,HADOOP-6396,3,647
Hadoop Common,HADOOP-641,7,435
Hadoop Common,HADOOP-642,3,554
Hadoop Common,HADOOP-6428,4,450
Hadoop Common,HADOOP-6439,4,848
Hadoop Common,HADOOP-645,2,66
Hadoop Common,HADOOP-646,1,0
Hadoop Common,HADOOP-6460,2,1380
Hadoop Common,HADOOP-6461,2,116
Hadoop Common,HADOOP-6482,4,801
Hadoop Common,HADOOP-6489,3,1105
Hadoop Common,HADOOP-6490,2,1183
Hadoop Common,HADOOP-6495,2,441
Hadoop Common,HADOOP-6496,4,531
Hadoop Common,HADOOP-6498,1,0
Hadoop Common,HADOOP-6502,2,304
Hadoop Common,HADOOP-6504,1,0
Hadoop Common,HADOOP-651,1,0
Hadoop Common,HADOOP-652,2,64
Hadoop Common,HADOOP-6520,2,400
Hadoop Common,HADOOP-6521,8,1185
Hadoop Common,HADOOP-6522,1,0
Hadoop Common,HADOOP-6536,3,1240
Hadoop Common,HADOOP-654,1,0
Hadoop Common,HADOOP-6545,4,689
Hadoop Common,HADOOP-6546,1,0
Hadoop Common,HADOOP-6548,4,1367
Hadoop Common,HADOOP-6551,5,2193
Hadoop Common,HADOOP-6560,1,0
Hadoop Common,HADOOP-6570,2,641
Hadoop Common,HADOOP-6572,4,1378
Hadoop Common,HADOOP-6576,5,545
Hadoop Common,HADOOP-6577,5,812
Hadoop Common,HADOOP-658,60,601
Hadoop Common,HADOOP-6591,1,0
Hadoop Common,HADOOP-66,7,373
Hadoop Common,HADOOP-6603,1,0
Hadoop Common,HADOOP-6607,2,388
Hadoop Common,HADOOP-6609,1,0
Hadoop Common,HADOOP-6612,2,812
Hadoop Common,HADOOP-6613,5,1564
Hadoop Common,HADOOP-6620,6,387
Hadoop Common,HADOOP-6622,1,0
Hadoop Common,HADOOP-6627,1,0
Hadoop Common,HADOOP-663,1,0
Hadoop Common,HADOOP-6631,1,0
Hadoop Common,HADOOP-6634,2,400
Hadoop Common,HADOOP-6638,4,556
Hadoop Common,HADOOP-6640,5,464
Hadoop Common,HADOOP-6642,33,1417
Hadoop Common,HADOOP-6644,10,1156
Hadoop Common,HADOOP-6645,1,0
Hadoop Common,HADOOP-6647,2,294
Hadoop Common,HADOOP-6648,2,237
Hadoop Common,HADOOP-6649,8,400
Hadoop Common,HADOOP-665,5,595
Hadoop Common,HADOOP-6652,2,441
Hadoop Common,HADOOP-6653,1,0
Hadoop Common,HADOOP-6654,2,1
Hadoop Common,HADOOP-6656,17,812
Hadoop Common,HADOOP-6663,3,1517
Hadoop Common,HADOOP-6669,1,0
Hadoop Common,HADOOP-6670,8,1414
Hadoop Common,HADOOP-6677,8,225
Hadoop Common,HADOOP-6682,1,0
Hadoop Common,HADOOP-669,1,0
Hadoop Common,HADOOP-6698,17,1772
Hadoop Common,HADOOP-6701,3,301
Hadoop Common,HADOOP-6706,26,1639
Hadoop Common,HADOOP-671,2,46
Hadoop Common,HADOOP-6710,3,1185
Hadoop Common,HADOOP-6715,6,812
Hadoop Common,HADOOP-6716,1,0
Hadoop Common,HADOOP-6718,1,0
Hadoop Common,HADOOP-672,3,77
Hadoop Common,HADOOP-6723,1,0
Hadoop Common,HADOOP-6724,1,0
Hadoop Common,HADOOP-6727,5,224
Hadoop Common,HADOOP-673,7,530
Hadoop Common,HADOOP-6730,1,0
Hadoop Common,HADOOP-6748,4,538
Hadoop Common,HADOOP-6754,2,68
Hadoop Common,HADOOP-6756,12,531
Hadoop Common,HADOOP-6758,1,0
Hadoop Common,HADOOP-6760,7,948
Hadoop Common,HADOOP-6762,10,2628
Hadoop Common,HADOOP-6763,1,0
Hadoop Common,HADOOP-6776,1,0
Hadoop Common,HADOOP-6781,5,394
Hadoop Common,HADOOP-6782,1,0
Hadoop Common,HADOOP-6787,10,1310
Hadoop Common,HADOOP-6796,5,1033
Hadoop Common,HADOOP-6815,6,1162
Hadoop Common,HADOOP-6826,15,1264
Hadoop Common,HADOOP-6834,1,0
Hadoop Common,HADOOP-6853,1,0
Hadoop Common,HADOOP-6873,6,1679
Hadoop Common,HADOOP-6881,3,1220
Hadoop Common,HADOOP-6885,3,558
Hadoop Common,HADOOP-6898,1,0
Hadoop Common,HADOOP-6899,2,1099
Hadoop Common,HADOOP-69,1,0
Hadoop Common,HADOOP-6900,7,318
Hadoop Common,HADOOP-6906,2,151
Hadoop Common,HADOOP-6907,25,2193
Hadoop Common,HADOOP-6912,2,164
Hadoop Common,HADOOP-6913,2,134
Hadoop Common,HADOOP-6922,1,0
Hadoop Common,HADOOP-6925,1,0
Hadoop Common,HADOOP-6926,1,0
Hadoop Common,HADOOP-6928,2,775
Hadoop Common,HADOOP-6930,1,0
Hadoop Common,HADOOP-6932,1,0
Hadoop Common,HADOOP-6938,2,804
Hadoop Common,HADOOP-6939,1,0
Hadoop Common,HADOOP-694,3,124
Hadoop Common,HADOOP-6940,1,0
Hadoop Common,HADOOP-6941,10,1375
Hadoop Common,HADOOP-695,1,0
Hadoop Common,HADOOP-6951,6,2032
Hadoop Common,HADOOP-6963,3,1723
Hadoop Common,HADOOP-6965,4,183
Hadoop Common,HADOOP-6975,1,0
Hadoop Common,HADOOP-698,8,616
Hadoop Common,HADOOP-6984,8,1493
Hadoop Common,HADOOP-6989,1,0
Hadoop Common,HADOOP-699,9,173
Hadoop Common,HADOOP-6991,2,2038
Hadoop Common,HADOOP-7006,1,0
Hadoop Common,HADOOP-7015,2,163
Hadoop Common,HADOOP-7046,2,1792
Hadoop Common,HADOOP-705,1,0
Hadoop Common,HADOOP-7057,1,0
Hadoop Common,HADOOP-7070,2,134
Hadoop Common,HADOOP-7082,5,1771
Hadoop Common,HADOOP-7087,1,0
Hadoop Common,HADOOP-709,2,71
Hadoop Common,HADOOP-7090,4,1353
Hadoop Common,HADOOP-7091,1,0
Hadoop Common,HADOOP-7093,5,839
Hadoop Common,HADOOP-71,7,713
Hadoop Common,HADOOP-7101,2,400
Hadoop Common,HADOOP-7102,2,1262
Hadoop Common,HADOOP-7104,10,1421
Hadoop Common,HADOOP-7111,1,0
Hadoop Common,HADOOP-7115,4,580
Hadoop Common,HADOOP-712,1,0
Hadoop Common,HADOOP-7121,3,910
Hadoop Common,HADOOP-7122,1,0
Hadoop Common,HADOOP-7126,1,0
Hadoop Common,HADOOP-7129,2,3
Hadoop Common,HADOOP-7140,4,2193
Hadoop Common,HADOOP-7145,2,39
Hadoop Common,HADOOP-7146,8,2176
Hadoop Common,HADOOP-7151,2,883
Hadoop Common,HADOOP-716,1,0
Hadoop Common,HADOOP-7162,1,0
Hadoop Common,HADOOP-7171,1,0
Hadoop Common,HADOOP-7172,1,0
Hadoop Common,HADOOP-7175,1,0
Hadoop Common,HADOOP-7178,1,0
Hadoop Common,HADOOP-7183,3,1973
Hadoop Common,HADOOP-7187,2,285
Hadoop Common,HADOOP-7190,1,0
Hadoop Common,HADOOP-7194,1,0
Hadoop Common,HADOOP-7204,4,875
Hadoop Common,HADOOP-7207,8,484
Hadoop Common,HADOOP-7208,1,0
Hadoop Common,HADOOP-7210,3,1236
Hadoop Common,HADOOP-7215,3,698
Hadoop Common,HADOOP-7216,4,1497
Hadoop Common,HADOOP-7223,13,1505
Hadoop Common,HADOOP-7229,1,0
Hadoop Common,HADOOP-723,6,579
Hadoop Common,HADOOP-7231,1,0
Hadoop Common,HADOOP-7232,3,11
Hadoop Common,HADOOP-7243,2,1903
Hadoop Common,HADOOP-7245,2,4
Hadoop Common,HADOOP-7256,1,0
Hadoop Common,HADOOP-7258,2,1354
Hadoop Common,HADOOP-7268,3,42
Hadoop Common,HADOOP-7274,1,0
Hadoop Common,HADOOP-728,5,131
Hadoop Common,HADOOP-7282,1,0
Hadoop Common,HADOOP-7284,9,1072
Hadoop Common,HADOOP-7287,1,0
Hadoop Common,HADOOP-7300,1,0
Hadoop Common,HADOOP-731,4,580
Hadoop Common,HADOOP-7318,1,0
Hadoop Common,HADOOP-7322,3,678
Hadoop Common,HADOOP-7324,2,63
Hadoop Common,HADOOP-733,6,612
Hadoop Common,HADOOP-7330,1,0
Hadoop Common,HADOOP-7341,16,1084
Hadoop Common,HADOOP-735,6,257
Hadoop Common,HADOOP-7351,1,0
Hadoop Common,HADOOP-7353,24,2275
Hadoop Common,HADOOP-736,5,171
Hadoop Common,HADOOP-7364,1,0
Hadoop Common,HADOOP-7377,2,54
Hadoop Common,HADOOP-738,8,645
Hadoop Common,HADOOP-7385,19,1587
Hadoop Common,HADOOP-7389,3,423
Hadoop Common,HADOOP-741,8,629
Hadoop Common,HADOOP-7428,1,0
Hadoop Common,HADOOP-745,2,138
Hadoop Common,HADOOP-747,1,0
Hadoop Common,HADOOP-7487,6,1749
Hadoop Common,HADOOP-7499,3,1233
Hadoop Common,HADOOP-750,6,629
Hadoop Common,HADOOP-752,5,208
Hadoop Common,HADOOP-7529,1,0
Hadoop Common,HADOOP-7539,13,502
Hadoop Common,HADOOP-7545,2,14
Hadoop Common,HADOOP-7547,18,2185
Hadoop Common,HADOOP-7568,1,0
Hadoop Common,HADOOP-757,3,394
Hadoop Common,HADOOP-7575,1,0
Hadoop Common,HADOOP-7576,1,0
Hadoop Common,HADOOP-758,2,350
Hadoop Common,HADOOP-7580,6,1508
Hadoop Common,HADOOP-7593,1,0
Hadoop Common,HADOOP-7608,1,0
Hadoop Common,HADOOP-761,3,135
Hadoop Common,HADOOP-7621,3,290
Hadoop Common,HADOOP-7625,3,189
Hadoop Common,HADOOP-7629,1,0
Hadoop Common,HADOOP-764,4,531
Hadoop Common,HADOOP-7646,7,796
Hadoop Common,HADOOP-7661,1,0
Hadoop Common,HADOOP-7662,1,0
Hadoop Common,HADOOP-7674,4,725
Hadoop Common,HADOOP-7680,2,1070
Hadoop Common,HADOOP-7695,1,0
Hadoop Common,HADOOP-77,1,0
Hadoop Common,HADOOP-7703,2,116
Hadoop Common,HADOOP-7704,2,22
Hadoop Common,HADOOP-7721,1,0
Hadoop Common,HADOOP-774,3,320
Hadoop Common,HADOOP-7744,1,0
Hadoop Common,HADOOP-7745,2,0
Hadoop Common,HADOOP-7764,3,459
Hadoop Common,HADOOP-7766,1,0
Hadoop Common,HADOOP-777,1,0
Hadoop Common,HADOOP-7770,1,0
Hadoop Common,HADOOP-7771,6,203
Hadoop Common,HADOOP-7778,1,0
Hadoop Common,HADOOP-779,5,195
Hadoop Common,HADOOP-78,1,0
Hadoop Common,HADOOP-780,8,622
Hadoop Common,HADOOP-781,10,677
Hadoop Common,HADOOP-7818,3,1399
Hadoop Common,HADOOP-782,1,0
Hadoop Common,HADOOP-7843,1,0
Hadoop Common,HADOOP-7851,1,0
Hadoop Common,HADOOP-7853,20,1002
Hadoop Common,HADOOP-7854,2,400
Hadoop Common,HADOOP-7859,3,642
Hadoop Common,HADOOP-786,1,0
Hadoop Common,HADOOP-7863,3,568
Hadoop Common,HADOOP-7865,3,264
